68.98375 69.30375 70.7975 72.50375 71.5425
70.18375 70.59625 70.25625 72.22125 75.33
75.23875 76.0075 75.0675 74.215 76.42
78.9475 81.78875 84.09625 84.9775 84.455
84.98875 85.97625 86.26 86.37875 85.63
84.105 82.69125 82.9475 84.0475 83.73125
82.495 79.00125 75.70375 74.41375 74.065
74.6975 72.3075 69.56625 68.14375 64.97875
62.96125 62.215 59.36 59.41875 62.1125
64.60625 67.60875 69.64 69.95875 67.26625
66.34125 65.21875 65.0825 67.4225 69.63
72.66125 72.60625 71.21125 68.93 65.8825
66.28625 69.155 70.52875 71.00625 71.1575
72 74.96625 77.6075 80.3775 82.275
82.98625 85.01375 87.42875 88.67375 88.805
88.85375 87.29375 86.92625 88.25625 86.9825
85.185 84.76125 83.20375 81.09875 79.03875
74.75125 71.6775 70.24875 69.4475 67.8275
64.9675 63.45125 61.6125 60.20875 60.9425
62.435 63.605 64.28625 64.3575 64.4025
65.82 67.26125 69.08625 70.34 69.97
70.28875 70.14625 70.30875 71.20125 71.49375
72.5725 72.8025 73.37 74.2875 73.895
76.085 77.43125 78.57625 79.88125 79.05875
80.0175 81.6075 82.51125 84.83625 86.81875
86.59125 86.5025 85.075 83.39125 82.86625
81.725 80.955 79.83375 79.04875 78.87
77.13625 74.94625 73.35875 71.48375 69.54375
68.81 69.1975 67.60125 66.0275 66.6025
66.02375 65.87875 67.0525 65.3925 63.27
64.16 63.68375 63.55375 64.88125 65.1775
65.3525 64.9525 63.53 62.26125 64.35375
66.7675 68.50875 70.625 70.67375 70.84
71.08625 72.0525 73.24375 74.78125 76.83
79.4225 82.785 83.72125 84.31875 82.92625
81.3225 81.78125 81.80875 83.1025 83.6075
82.39 81.10375 78.93125 76.5525 76.9575
77.50125 77.51875 78.9975 79.075 79.01125
78.5275 75.4975 71.045 67.48375 66.60125
67.2125 68.365 68.71625 65.28375 61.9
61.08125 61.10375 63.3975 66.20125 66.91875
67.4025 68.3675 66.99375 66.69875 66.775
65.26375 66.80625 68.775 70.00625 72.0725
72.48125 71.4175 70.36375 71.155 72.63625
73.445 75.90875 77.76875 79.9425 82.36375
82.81875 83.87875 84.57125 85.225 85.85125
84.2975 82.52 82.0825 83.1875 84.0025
84.01 83.20625 80.28875 78.23625 77.8525
76.58375 74.25375 73.68 72.96375 72.33375
73.67125 72.39375 70.195 69.3575 67.13
64.9625 64.01125 64.92375 68.12 68.86
67.59625 65.03 62.2675 63.7125 65.15625
64.4 63.995 63.215 62.47875 62.54625
62.42375 62.55 63.99875 66.8525 69.27125
70.44625 71.6825 72.22625 72.74 73.35625
74.02875 75.95875 78.48625 80.88875 82.31375
82.7975 82.9975 82.9625 82.4925 82.12
81.65875 81.01 82.10875 83.9025 84.37
84.04 82.03625 78.3675 75.50875 74.41125
73.95625 74.03375 73.18 72.4375 71.25
68.935 68.71875 67.85625 66.9825 69.57875
71.73625 73.98125 74.74625 71.155 68.73
66.89125 65.595 66.06875 67.28375 69.00125
70.55125 70.755 68.67625 66.96625 67.90625
69.81875 72.54625 74.5675 74.0725 74.3425
74.27375 74.61 78.99375 83.09875 85.3975
86.235 83.80875 81.62125 80.65875 80.36875
80.3225 81.18125 83.26375 84.17125 83.50625
81.15875 78.06875 77.9925 79.9625 80.50125
80.7325 81.16125 80.1325 79.625 78.96
75.6625 74.2875 73.975 73.42375 71.875
67.99375 65.59875 65.3375 66.23375 68.77
71.555 73.24375 73.445 72.80125 71.17875
68.20625 66.715 66.035 65.9325 67.07
69.5625 72.50875 72.60875 71.025 69.46125
68.37375 70.25625 73.3825 75.035 76.71375
77.88625 79.19875 81.0075 82.63375 84.76375
86.38875 87.05 86.6825 84.78375 83.0875
83.0575 82.115 80.6075 79.78625 78.90625
79.5175 80.085 79.49 78.27 76.9775
